	gamma	gamma	gamma
	Rep1	Rep2	ave_Rep1_Rep2
hek_unique:TSS89228_-_58148506.23-CUFF.41677.10	-0.00608080968850273	0.026735780428999593	0.010327485370248432
hek_unique:TSS89228_-_58148762.23-CUFF.41677.10	0.06146919897011087	0.24037113465155016	0.1509201668108305
hek_unique:TSS89228_-_58148783.23-CUFF.41677.10	-0.25800221332344414	0.0343559005743424	-0.11182315637455087
hek_unique:TSS89228_-_58148792.23-CUFF.41677.10	0.3186930309313177	0.030970089422901734	0.1748315601771097
hek_unique:TSS89228_-_58148804.23-CUFF.41677.10	-0.03182411089543906	0.17164661279563614	0.06991125095009854
hek_unique:TSS89228_-_58148816.23-CUFF.41677.10	-0.09176649220181306	-0.03100130696900197	-0.06138389958540751
hek_unique:TSS89228_-_58148832.23-CUFF.41677.10	-0.013585366149765011	-0.07494384070445947	-0.04426460342711224
hek_unique:TSS89228_-_58148840.23-CUFF.41677.10	0.010463987333136927	-0.10999886670941231	-0.04976743968813769
hek_unique:TSS89257_+_64282149.23-P1P2	-0.00216237328102186	0.1217450387836735	0.059791332751325824
hek_unique:TSS89257_+_64282181.23-P1P2	-0.30272642463709026	0.05043336382341571	-0.12614653040683727
hek_unique:TSS89257_+_64282184.23-P1P2	0.1263972394510154	-0.12957080831094744	-0.0015867844299660289
hek_unique:TSS89257_+_64282213.23-P1P2	-0.07707550154608732	-0.0924433789627512	-0.08475944025441925
hek_unique:TSS89257_+_64282224.23-P1P2	-0.12681427139656323	-0.12637991405490206	-0.12659709272573266
hek_unique:TSS89257_+_64282244.23-P1P2	-0.05088458225567355	0.06580904954669664	0.007462233645511546
hek_unique:TSS89257_+_64282247.23-P1P2	0.03368694970651537	-0.006784387126820541	0.013451281289847412
hek_unique:TSS89257_-_64281967.23-P1P2	-0.17677750685005172	0.3742394117261765	0.09873095243806237
hek_unique:TSS89257_-_64282164.23-P1P2	-0.020547020863719914	-0.18725789320557953	-0.10390245703464973
hek_unique:TSS89257_-_64282240.23-P1P2	-0.20742296390120912	0.4026469230196262	0.09761197955920853
hek_unique:TSS893_+_32636364.23-ENST00000515055			
hek_unique:TSS893_+_32636371.23-ENST00000515055			
hek_unique:TSS893_+_32636552.23-ENST00000515055			
hek_unique:TSS893_+_32636571.23-ENST00000515055			
hek_unique:TSS893_-_32636363.23-ENST00000515055			
hek_unique:TSS893_-_32636391.23-ENST00000515055			
hek_unique:TSS893_-_32636566.23-ENST00000515055			
hek_unique:TSS893_-_32636667.23-ENST00000515055			
hek_unique:TSS893_-_32636687.23-ENST00000515055			
hek_unique:TSS893_-_32636797.23-ENST00000515055			
hek_unique:TSS8953_+_226249601.23-CUFF.4035.1			
hek_unique:TSS8953_+_226249725.23-CUFF.4035.1			
hek_unique:TSS8953_+_226249759.23-CUFF.4035.1			
hek_unique:TSS8953_+_226249791.23-CUFF.4035.1			
hek_unique:TSS8953_-_226249632.23-CUFF.4035.1			
hek_unique:TSS8953_-_226249679.23-CUFF.4035.1			
hek_unique:TSS8953_-_226249695.23-CUFF.4035.1			
hek_unique:TSS8953_-_226249724.23-CUFF.4035.1			
hek_unique:TSS8953_-_226249734.23-CUFF.4035.1			
hek_unique:TSS8953_-_226249806.23-CUFF.4035.1			
hek_unique:TSS89706_+_102617621.23-CUFF.42151.1	-0.032689375392011964	0.0076455201384350874	-0.01252192762678844
hek_unique:TSS89706_+_102617638.23-CUFF.42151.1	0.009197585292284573	0.05504097002743238	0.032119277659858475
hek_unique:TSS89706_+_102617706.23-CUFF.42151.1	0.09352344766017905	-0.04225259509474192	0.025635426282718563
hek_unique:TSS89706_+_102617899.23-CUFF.42151.1	0.30082972911374367	0.04903275661854844	0.17493124286614606
hek_unique:TSS89706_-_102617625.23-CUFF.42151.1	-0.40803396168027006	-0.17380176235951025	-0.29091786201989017
hek_unique:TSS89706_-_102617636.23-CUFF.42151.1	-0.027960988721420787	0.16763874847134533	0.06983887987496228
hek_unique:TSS89706_-_102617648.23-CUFF.42151.1	0.09957332016937612	-0.01371174482227632	0.0429307876735499
hek_unique:TSS89706_-_102617747.23-CUFF.42151.1	-0.12059873340028052	-0.05105708010293197	-0.08582790675160624
hek_unique:TSS89706_-_102617755.23-CUFF.42151.1	-0.15918092204162768	-0.04199528779025466	-0.10058810491594117
hek_unique:TSS89706_-_102617910.23-CUFF.42151.1	0.1747339553130367	-0.4004203920303158	-0.11284321835863956
hek_unique:TSS8981_+_227849713.23-CUFF.4098.1	-0.06665810718176812	-0.14298237908820233	-0.10482024313498522
hek_unique:TSS8981_+_227849890.23-CUFF.4098.1	-0.980205443622851	0.1409014305408993	-0.41965200654097584
hek_unique:TSS8981_+_227849966.23-CUFF.4098.1	-0.19948986535389732	-0.05125120204313445	-0.1253705336985159
hek_unique:TSS8981_-_227849697.23-CUFF.4098.1	-0.1567259959446392	0.195968246570281	0.019621125312820897
hek_unique:TSS8981_-_227849743.23-CUFF.4098.1	-0.13562472716064872	0.08981308994524528	-0.022905818607701717
hek_unique:TSS8981_-_227849746.23-CUFF.4098.1	0.06835005706003404	-0.09109457992299302	-0.011372261431479493
hek_unique:TSS8981_-_227849762.23-CUFF.4098.1	0.059646509215916944	-0.2304876534759791	-0.08542057213003108
hek_unique:TSS8981_-_227849775.23-CUFF.4098.1	-0.047106716194939405	0.001018411329917516	-0.023044152432510945
hek_unique:TSS8981_-_227850021.23-CUFF.4098.1	0.056327666353480625	-0.01180683596918569	0.022260415192147467
hek_unique:TSS8981_-_227850069.23-CUFF.4098.1	-0.05505365067538467	0.12249375079000013	0.03372005005730773
hek_unique:TSS8984_+_227869898.23-CUFF.4099.1	-0.030410983345592033	0.12758416955193008	0.048586593103169026
hek_unique:TSS8984_+_227869902.23-CUFF.4099.1	-1.0262754254418196	-0.691315587269185	-0.8587955063555023
hek_unique:TSS8984_+_227869913.23-CUFF.4099.1	0.03451081809860356	0.11005926764667961	0.07228504287264159
hek_unique:TSS8984_+_227869932.23-CUFF.4099.1	-0.0745248749355549	-0.12371588829996763	-0.09912038161776127
hek_unique:TSS8984_+_227870103.23-CUFF.4099.1	0.0752621880014454	0.18600837404949797	0.13063528102547167
hek_unique:TSS8984_+_227870121.23-CUFF.4099.1	0.23743818915829798	0.1257835099532795	0.18161084955578874
hek_unique:TSS8984_-_227869714.23-CUFF.4099.1	-0.19092551619155948	-0.1166630932397389	-0.1537943047156492
hek_unique:TSS8984_-_227869911.23-CUFF.4099.1	-0.12389806500726815	0.04092277389882714	-0.041487645554220506
hek_unique:TSS8984_-_227869965.23-CUFF.4099.1	0.10471442329794428	0.00853886939579912	0.0566266463468717
hek_unique:TSS8984_-_227870033.23-CUFF.4099.1	0.06380475692968156	-0.13037644850921093	-0.033285845789764686
hek_unique:TSS89851_+_111298303.23-CUFF.42276.1	-0.18559453538809031	-0.18868772346232515	-0.18714112942520772
hek_unique:TSS89851_+_111298442.23-CUFF.42276.1	-0.15638411404151553	-0.12696951365947198	-0.14167681385049374
hek_unique:TSS89851_+_111298570.23-CUFF.42276.1	-0.008200252929550206	-0.024595171273093838	-0.016397712101322022
hek_unique:TSS89851_-_111298249.23-CUFF.42276.1	0.046045875944275505	0.04410034149098698	0.04507310871763125
hek_unique:TSS89851_-_111298285.23-CUFF.42276.1	-0.21084202378052863	-0.24168519674649747	-0.22626361026351305
hek_unique:TSS89851_-_111298302.23-CUFF.42276.1	-0.05418341174637723	-0.05287927180344003	-0.05353134177490863
hek_unique:TSS89851_-_111298347.23-CUFF.42276.1	-0.11745943951836978	0.012162147683080177	-0.0526486459176448
hek_unique:TSS89851_-_111298428.23-CUFF.42276.1	-0.28179879873826547	-0.06024123110424785	-0.17102001492125665
hek_unique:TSS89851_-_111298439.23-CUFF.42276.1	0.07778881093795088	0.0863560889320534	0.08207244993500215
hek_unique:TSS89851_-_111298599.23-CUFF.42276.1	-0.09736085997908099	0.2503243234480594	0.07648173173448919
hek_unique:TSS8986_+_227915920.23-CUFF.4101.1	-0.06098718879990818	-0.08874649415888002	-0.0748668414793941
hek_unique:TSS8986_+_227916098.23-CUFF.4101.1	0.15166624325715258	0.13972331588894335	0.14569477957304797
hek_unique:TSS8986_+_227916151.23-CUFF.4101.1	-1.2686349492260485	-1.3381942669963849	-1.3034146081112166
hek_unique:TSS8986_-_227915875.23-CUFF.4101.1	-0.1837923540903635	-0.31231647534086787	-0.24805441471561568
hek_unique:TSS8986_-_227915887.23-CUFF.4101.1	0.20098606506570993	-0.08566824176741501	0.05765891164914746
hek_unique:TSS8986_-_227915985.23-CUFF.4101.1	-0.01995507418808323	0.01618302415845698	-0.0018860250148131242
hek_unique:TSS8986_-_227915989.23-CUFF.4101.1	-0.1998247649995935	0.18483142118005574	-0.007496671909768882
hek_unique:TSS8986_-_227916053.23-CUFF.4101.1	0.37315300847945765	-0.14657974291559667	0.11328663278193049
hek_unique:TSS8986_-_227916093.23-CUFF.4101.1	-0.234657168640849	0.20375002790163482	-0.015453570369607095
hek_unique:TSS8986_-_227916115.23-CUFF.4101.1	-0.1222211468213713	0.11628504675026287	-0.002968050035554212
hek_unique:TSS89937_+_116892114.23-CUFF.42388.1	-0.141221294106147	-0.0008942516019498328	-0.07105777285404842
hek_unique:TSS89937_+_116892306.23-CUFF.42388.1	0.11131196877624941	-0.05428368428014555	0.02851414224805193
hek_unique:TSS89937_+_116892311.23-CUFF.42388.1	0.18815579445893402	-0.08951977024297647	0.04931801210797877
hek_unique:TSS89937_+_116892314.23-CUFF.42388.1	-0.07200472730851393	0.08921359161395596	0.008604432152721019
hek_unique:TSS89937_+_116892327.23-CUFF.42388.1	0.054902331697507724	-0.05113866561923088	0.001881833039138421
hek_unique:TSS89937_+_116892350.23-CUFF.42388.1	-0.1069623923745621	-0.014109402706026942	-0.06053589754029452
hek_unique:TSS89937_+_116892358.23-CUFF.42388.1	0.15661734100142724	0.10101422610343234	0.12881578355242979
hek_unique:TSS89937_-_116892161.23-CUFF.42388.1	-0.42459514014955263	-0.09300198069841427	-0.25879856042398347
hek_unique:TSS89937_-_116892289.23-CUFF.42388.1	-0.15477006548419575	0.0932776528703707	-0.030746206306912528
hek_unique:TSS89937_-_116892402.23-CUFF.42388.1	-0.18360996134726304	0.19375874721197145	0.005074392932354205
hek_unique:TSS89938_+_116937330.23-CUFF.42390.1	0.13975591430945544	0.015445752147682477	0.07760083322856896
hek_unique:TSS89938_+_116937386.23-CUFF.42390.1	0.2697314761968975	-0.13891285461325592	0.0654093107918208
hek_unique:TSS89938_-_116937393.23-CUFF.42390.1	-0.24288033703580691	0.12289236024764269	-0.05999398839408211
hek_unique:TSS89938_-_116937406.23-CUFF.42390.1	-0.025379054022764042	-0.16429424812349988	-0.09483665107313197
hek_unique:TSS89938_-_116937448.23-CUFF.42390.1	-0.217612139300819	0.0007215648932279367	-0.10844528720379552
hek_unique:TSS89938_-_116937457.23-CUFF.42390.1	0.15729597005227017	0.43574843421350734	0.29652220213288877
hek_unique:TSS89938_-_116937474.23-CUFF.42390.1	0.03920087839430732	-0.11444419227330159	-0.037621656939497136
hek_unique:TSS89938_-_116937485.23-CUFF.42390.1	0.05755644995561221	-0.12810398510343016	-0.03527376757390897
hek_unique:TSS89938_-_116937489.23-CUFF.42390.1	-0.2615892966468301	-0.13009847806528052	-0.19584388735605532
hek_unique:TSS89938_-_116937494.23-CUFF.42390.1	0.02084389249353836	-0.06697401463409942	-0.023065061070280533
hek_unique:TSS89940_+_117001952.23-P1P2	0.07923199821779404	0.18121237981056595	0.13022218901418
hek_unique:TSS89940_+_117002101.23-P1P2	0.10060170795987616	0.09046733400775867	0.09553452098381741
hek_unique:TSS89940_+_117002138.23-P1P2	0.20018265638759677	0.17551340797986065	0.1878480321837287
hek_unique:TSS89940_-_117001968.23-P1P2	-0.2690090763248164	-0.33681544439612165	-0.30291226036046903
hek_unique:TSS89940_-_117002116.23-P1P2	0.06634180980450581	-0.03906159849875013	0.013640105652877842
hek_unique:TSS89940_-_117002119.23-P1P2	-0.18961690904843323	-0.0516416742394725	-0.12062929164395286
hek_unique:TSS89940_-_117002127.23-P1P2	0.01436645292582489	-0.18649707152586134	-0.08606530930001823
hek_unique:TSS89940_-_117002149.23-P1P2	0.1723765603458958	-0.18678973700017718	-0.007206588327140689
hek_unique:TSS89940_-_117002176.23-P1P2	-0.09957179395985002	0.03105578667231775	-0.03425800364376614
hek_unique:TSS89940_-_117002188.23-P1P2	0.02643328929609469	0.06492430510227085	0.04567879719918277
hek_unique:TSS89965_+_117996272.23-P1P2			
hek_unique:TSS89965_+_117996277.23-P1P2			
hek_unique:TSS89965_+_117996310.23-P1P2			
hek_unique:TSS89965_+_117996403.23-P1P2			
hek_unique:TSS89965_+_117996415.23-P1P2			
hek_unique:TSS89965_+_117996440.23-P1P2			
hek_unique:TSS89965_+_117996452.23-P1P2			
hek_unique:TSS89965_+_117996467.23-P1P2			
hek_unique:TSS89965_-_117996450.23-P1P2			
hek_unique:TSS89965_-_117996472.23-P1P2			
hek_unique:TSS89969_+_118651481.23-CUFF.42445.1	-0.10206487302638445	0.26025684008677025	0.0790959835301929
hek_unique:TSS89969_+_118651524.23-CUFF.42445.1	0.03711991273324012	-0.18959927549833588	-0.07623968138254789
hek_unique:TSS89969_+_118651663.23-CUFF.42445.1	-0.2719857675744824	0.017210374913235564	-0.1273876963306234
hek_unique:TSS89969_+_118651672.23-CUFF.42445.1	0.2737167908919497	-0.023893227401296374	0.12491178174532667
hek_unique:TSS89969_+_118651692.23-CUFF.42445.1	-0.06433661068347098	-0.008291892623189466	-0.03631425165333022
hek_unique:TSS89969_-_118651267.23-CUFF.42445.1	-0.3464673697481114	0.06491561018831847	-0.14077587977989645
hek_unique:TSS89969_-_118651436.23-CUFF.42445.1	-0.107691778746048	0.049224970393510196	-0.029233404176268903
hek_unique:TSS89969_-_118651440.23-CUFF.42445.1	-0.09160448422339995	-0.058019992596527695	-0.07481223840996382
hek_unique:TSS89969_-_118651543.23-CUFF.42445.1	0.08424615033228933	-0.29533276299845274	-0.1055433063330817
hek_unique:TSS89969_-_118651734.23-CUFF.42445.1	-0.15937836082287465	-0.026734054451315627	-0.09305620763709514
hek_unique:TSS90035_+_123109845.23-CUFF.42474.2	0.10277267604391999	-0.2181349662628773	-0.05768114510947865
hek_unique:TSS90035_+_123109961.23-CUFF.42474.2	0.20505255021835514	-0.053597599902830556	0.07572747515776229
hek_unique:TSS90035_+_123109964.23-CUFF.42474.2	-0.09650021840370943	0.08491175544894744	-0.005794231477380993
hek_unique:TSS90035_+_123110267.23-CUFF.42474.2	-0.18830412048732317	0.11686514459786804	-0.03571948794472757
hek_unique:TSS90035_+_123110363.23-CUFF.42474.2	0.012906253028147118	0.06762472765775544	0.04026549034295128
hek_unique:TSS90035_-_123109918.23-CUFF.42474.2	-0.2669960456075474	0.12460507468403365	-0.07119548546175689
hek_unique:TSS90035_-_123109970.23-CUFF.42474.2	-0.15803029430255866	0.2616929951834621	0.05183135044045173
hek_unique:TSS90035_-_123110333.23-CUFF.42474.2	-0.2544358351750397	-0.11718279920349726	-0.1858093171892685
hek_unique:TSS90035_-_123110356.23-CUFF.42474.2	0.2817143265526866	-0.04611304282088668	0.11780064186589995
hek_unique:TSS90035_-_123110383.23-CUFF.42474.2	0.044522820345077437	-0.3650457551986366	-0.16026146742677957
hek_unique:TSS90131_+_130463571.23-ENST00000415964	-0.037548581822897505	-0.00923616032860966	-0.023392371075753583
hek_unique:TSS90131_+_130463675.23-ENST00000415964	-0.013937657073002414	-0.20703056232534175	-0.11048410969917208
hek_unique:TSS90131_+_130463827.23-ENST00000415964	-0.10967616821610265	-0.033867690583677494	-0.07177192939989008
hek_unique:TSS90131_+_130463883.23-ENST00000415964	0.017468686402527012	-0.03937178401095065	-0.010951548804211819
hek_unique:TSS90131_+_130463904.23-ENST00000415964	0.1444021283500965	0.1676092699892247	0.15600569916966062
hek_unique:TSS90131_+_130463914.23-ENST00000415964	0.4238224488128668	0.1427954513186628	0.2833089500657648
hek_unique:TSS90131_+_130463942.23-ENST00000415964	-0.26856804131322637	0.1549065657504969	-0.05683073778136473
hek_unique:TSS90131_-_130463725.23-ENST00000415964	0.07779998210520059	0.10985430991524257	0.09382714601022157
hek_unique:TSS90131_-_130463913.23-ENST00000415964	-0.036956433272341827	-0.12558374712594303	-0.08127009019914243
hek_unique:TSS90131_-_130463948.23-ENST00000415964	-0.16303425648503153	0.06951872523559188	-0.046757765624719824
hek_unique:TSS90230_+_137235269.23-CUFF.42647.1	-0.2259168195475616	-0.3145876754580484	-0.27025224750280497
hek_unique:TSS90230_+_137235358.23-CUFF.42647.1	-0.025662089580491296	0.13915093177999704	0.056744421099752876
hek_unique:TSS90230_+_137235382.23-CUFF.42647.1	-0.1885064260056597	-0.11960398054572666	-0.15405520327569316
hek_unique:TSS90230_+_137235440.23-CUFF.42647.1	-0.09607315370471521	-0.0820644128555636	-0.0890687832801394
hek_unique:TSS90230_+_137235464.23-CUFF.42647.1	-0.03604548119606228	-0.14491591197670023	-0.09048069658638125
hek_unique:TSS90230_+_137235472.23-CUFF.42647.1	-0.23078107396458633	0.10268901633867057	-0.06404602881295787
hek_unique:TSS90230_+_137235477.23-CUFF.42647.1	-0.00872042484806255	0.04241373110063051	0.01684665312628398
hek_unique:TSS90230_-_137235266.23-CUFF.42647.1	-0.1044324062238795	0.10857192203483441	0.0020697579054774554
hek_unique:TSS90230_-_137235537.23-CUFF.42647.1	-0.33724537498845547	-0.43473515243717714	-0.3859902637128163
hek_unique:TSS90230_-_137235579.23-CUFF.42647.1	0.022082096566715382	0.4381519636058219	0.23011703008626866
hek_unique:TSS9027_+_228784865.23-CUFF.4161.1	-0.4348459717345247	-0.3672427072907178	-0.40104433951262125
hek_unique:TSS9027_+_228784904.23-CUFF.4161.1	-0.00891596816123076	0.03744204992823164	0.01426304088350044
hek_unique:TSS9027_+_228784941.23-CUFF.4161.1	0.10615662945505436	0.21496647562656257	0.16056155254080845
hek_unique:TSS9027_+_228785020.23-CUFF.4161.1	-0.2048855361411309	0.15557908822990857	-0.02465322395561116
hek_unique:TSS9027_-_228785008.23-CUFF.4161.1	-0.13872900317416714	-0.010253844546697791	-0.07449142386043246
hek_unique:TSS9027_-_228785093.23-CUFF.4161.1	0.5778455133646998	0.5345137115602011	0.5561796124624505
hek_unique:TSS9027_-_228785114.23-CUFF.4161.1	0.0066352091897745	0.11815324033375797	0.06239422476176624
hek_unique:TSS9027_-_228785189.23-CUFF.4161.1	-0.14151060560624842	0.31645253402539797	0.08747096420957477
hek_unique:TSS9027_-_228785248.23-CUFF.4161.1	-0.3513812709074294	-0.3890634408228644	-0.3702223558651469
hek_unique:TSS9027_-_228785255.23-CUFF.4161.1	0.1689091500592163	-0.1319970182876105	0.018456065885802897
hek_unique:TSS90285_+_139094585.23-P1P2			
hek_unique:TSS90285_+_139094758.23-P1P2			
hek_unique:TSS90285_+_139094814.23-P1P2			
hek_unique:TSS90285_-_139094535.23-P1P2			
hek_unique:TSS90285_-_139094657.23-P1P2			
hek_unique:TSS90285_-_139094789.23-P1P2			
hek_unique:TSS90285_-_139094799.23-P1P2			
hek_unique:TSS90285_-_139094820.23-P1P2			
hek_unique:TSS90285_-_139094841.23-P1P2			
hek_unique:TSS90285_-_139094844.23-P1P2			
hek_unique:TSS90489_+_150118883.23-ENST00000455607	-0.15513458915190445	0.32162618730544146	0.0832457990767685
hek_unique:TSS90489_-_150118847.23-ENST00000455607	-0.09673293577709012	-0.04136514341397733	-0.06904903959553373
hek_unique:TSS90489_-_150118854.23-ENST00000455607	0.3051521767658937	0.09663284128480278	0.20089250902534822
hek_unique:TSS90489_-_150118894.23-ENST00000455607	0.14463393314910547	0.0011689720313526372	0.07290145259022905
hek_unique:TSS90489_-_150118898.23-ENST00000455607	-0.022884813552590793	0.04490497302597167	0.011010079736690439
hek_unique:TSS90489_-_150118915.23-ENST00000455607	0.07871060305857112	-0.11593952628160713	-0.018614461611518
hek_unique:TSS90489_-_150118965.23-ENST00000455607	0.2206403088425095	-0.001988127425873117	0.1093260907083182
hek_unique:TSS90489_-_150119166.23-ENST00000455607	0.008293708135713113	0.052674457583359036	0.030484082859536073
hek_unique:TSS90489_-_150119234.23-ENST00000455607	0.2241440774389305	-0.05506626129709985	0.08453890807091533
hek_unique:TSS90489_-_150119333.23-ENST00000455607	-0.16815573274838774	-0.13392794096012153	-0.15104183685425465
hek_unique:TSS9057_+_229319717.23-CUFF.4254.40	0.20054453267107283	0.15497308215023886	0.17775880741065586
hek_unique:TSS9057_+_229319726.23-CUFF.4254.40	-0.06932576876853451	-0.09327384251385458	-0.08129980564119454
hek_unique:TSS9057_+_229319784.23-CUFF.4254.40	-0.0394885927879843	-0.06632950672954864	-0.052909049758766466
hek_unique:TSS9057_+_229319879.23-CUFF.4254.40	-0.03714738930645162	0.10402675841022482	0.0334396845518866
hek_unique:TSS9057_+_229319884.23-CUFF.4254.40	-0.0378884514477246	0.3206541931304614	0.1413828708413684
hek_unique:TSS9057_+_229319891.23-CUFF.4254.40	-0.12166118390427468	0.03449349910269201	-0.04358384240079133
