		gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma	gamma
		Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
		Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene	transcripts												
pseudo_7001	pseudo_transcript_0	0.9524783864153309	0.061547345600290966	10	10	0.9007930543083471	-0.14593568314594457	10	10	0.951510300306004	0.03195725819886678	10	10
pseudo_7002	pseudo_transcript_0	0.39331786610738306	0.0062575600342008875	10	10	0.38193068354550286	-0.18656111822940338	10	10	0.7466402268665968	-0.08799265958619788	10	10
pseudo_7003	pseudo_transcript_0	0.1662058012904748	0.05024935727295568	10	10	0.5833383253386417	-0.21250073793112026	9	9	0.5423530564372907	0.030520041564447046	9	9
pseudo_7004	pseudo_transcript_0	0.1149708723053051	0.15977282914590585	10	10	0.9053532852851377	-0.02474953326813058	10	10	0.2710545386691766	0.12431615484240928	10	10
pseudo_7005	pseudo_transcript_0	0.9382700150335328	0.032332308871745284	10	10	0.04797752878139081	0.141281671328903	10	10	0.2342811066105217	0.04562529596813297	10	10
pseudo_7006	pseudo_transcript_0	0.15978259438331188	0.10703068628788993	10	10	0.29479586890810194	-0.11496218413067165	10	10	0.27737844446738447	-0.029605103796017385	10	10
pseudo_7007	pseudo_transcript_0	0.6290305003715473	0.09524876856984348	10	10	0.8027252198771144	0.07242616605333295	9	9	0.981817608346169	0.08086163824206995	9	9
pseudo_7008	pseudo_transcript_0	0.9488100811188578	0.08386464032933279	10	10	0.9368959810241216	0.07465293536149115	10	10	0.8724654654683597	0.04237519714206727	10	10
pseudo_7009	pseudo_transcript_0	0.10097364432334849	-0.2252111488726114	10	10	0.1587589243717299	0.20896698400908206	10	10	0.9038843287316441	-0.15676183428519452	10	10
pseudo_701	pseudo_transcript_0	0.3349614672118183	-0.10512807296939841	10	10	0.8342129372467051	0.11291851259869445	10	10	0.4871485854315073	0.027952664907683177	10	10
pseudo_7010	pseudo_transcript_0	0.9204233938195181	-0.13597582101733666	10	10	0.5676767614658915	-0.04338080333708744	10	10	0.34406601485165766	-0.011879503173259318	10	10
pseudo_7011	pseudo_transcript_0	0.25678282214847403	0.027431530873522347	10	10	0.04312684873925119	0.16605284397555756	10	10	0.7008516156009592	0.06111311356874782	10	10
pseudo_7012	pseudo_transcript_0	0.7984411888624199	0.18659309887686049	10	10	0.13732181506109425	-0.0482108637290341	10	10	0.9368297117338839	-0.049511060303094705	10	10
pseudo_7013	pseudo_transcript_0	0.4157102509260676	-0.043259075366361706	10	10	0.037997959941694824	-0.13524987816118025	10	10	0.02365657539934468	-0.13231813249175625	10	10
pseudo_7014	pseudo_transcript_0	0.16984720893385985	0.10738901211291241	10	10	0.6292349236666297	0.05727243994214126	10	10	0.3129796276262631	0.09464480038463163	10	10
pseudo_7015	pseudo_transcript_0	0.5150877519382527	-0.013579747546471621	10	10	0.8844043811087954	-0.09985597746904508	10	10	0.7370567868689766	-0.07114487201208239	10	10
pseudo_7016	pseudo_transcript_0	0.4120908381194329	0.2677755767944234	10	10	0.6267837215404266	-0.23536043912833707	10	10	0.5228617835578325	0.06718140759515272	10	10
pseudo_7017	pseudo_transcript_0	0.056404629485150834	-0.19654653000985536	10	10	0.19227196442710792	0.009831862651307066	10	10	0.5563866419250099	-0.059481810336267156	10	10
pseudo_7018	pseudo_transcript_0	0.3955556879213231	0.11490251693175156	10	10	0.20044673248738654	-0.18820177424373888	10	10	0.5479080408526403	0.04531018256388353	10	10
pseudo_7019	pseudo_transcript_0	0.22057388645622356	0.07606412509968945	10	10	0.7157159529248336	-0.012241730454275956	10	10	0.5221120872188704	0.02714664592862016	10	10
pseudo_702	pseudo_transcript_0	0.9366669935546023	-0.07156313500674735	10	10	0.5302552714528483	-0.10993254282231961	10	10	0.6855351720924217	-0.014222056096852445	10	10
pseudo_7020	pseudo_transcript_0	0.8346624288662753	-0.011827493145275486	10	10	0.9392670853795784	-0.10384150399576676	9	9	0.9629180694101336	0.0051208317661595865	9	9
pseudo_7021	pseudo_transcript_0	0.8830407895783158	0.05449424295481989	10	10	0.9717517078898049	-0.027742195804282176	10	10	0.6503044928226087	0.004085741035626533	10	10
pseudo_7022	pseudo_transcript_0	0.401022335319168	-0.06861298618904395	10	10	0.031304154660581104	0.186376454394066	10	10	0.3973047867038786	0.04876826189231485	10	10
pseudo_7023	pseudo_transcript_0	0.06501796218960816	-0.13316679741571533	10	10	0.8082397217594082	-0.03999298435986772	10	10	0.19160833592225213	-0.0709003039329698	10	10
pseudo_7024	pseudo_transcript_0	0.2678112095216242	0.014127599193971227	10	10	0.637435023657727	-0.006379987966702851	10	10	0.40995948306283714	0.061589117732304584	10	10
pseudo_7025	pseudo_transcript_0	0.04778282556486062	0.10395061222100101	10	10	0.3772463202073545	-0.00996561280966086	10	10	0.0412186918444016	0.13900299650414016	10	10
pseudo_7026	pseudo_transcript_0	0.20207096447487116	0.21486396243472505	10	10	0.3491483837723264	0.22749365297281668	10	10	0.0564431389629935	0.13034537158017215	10	10
pseudo_7027	pseudo_transcript_0	0.09164354483226553	-0.16866783734556248	10	10	0.43986050736620874	0.012538474467606087	10	10	0.3758116476052943	-0.12207536306563106	10	10
pseudo_7028	pseudo_transcript_0	0.5204920870672853	-0.025596458427132485	10	10	0.793109778546185	-0.06079123841449694	10	10	0.8241562436189986	0.027568279556942705	10	10
pseudo_7029	pseudo_transcript_0	0.639492054910678	-0.076046672277667	10	10	0.9983920387163236	-0.06805255669686712	10	10	0.6362582331914628	-0.03037243040963285	10	10
pseudo_703	pseudo_transcript_0	0.04949251550916377	-0.11078731882214023	10	10	0.666062515375204	0.034050455549580555	10	10	0.13889752393896368	0.0418866871623808	10	10
pseudo_7030	pseudo_transcript_0	0.7556355722050854	-0.11024813283094437	10	10	0.6407276062294849	-0.15378587764788923	10	10	0.4315752738032601	-0.08230259337858493	10	10
pseudo_7031	pseudo_transcript_0	0.38918231038217654	0.24133307175240837	10	10	0.02630328719715207	-0.20018526697011688	10	10	0.3989138929711584	0.05244918753145746	10	10
pseudo_7032	pseudo_transcript_0	0.4357804425911497	0.07457883656307508	10	10	0.13030481624904836	0.1127995670011936	10	10	0.7650439603224641	0.12908061335673263	10	10
pseudo_7033	pseudo_transcript_0	0.7054236717704646	-0.027573777900362483	10	10	0.29333869531737233	-0.2208191786970692	10	10	0.3135328225870502	-0.06839490573654956	10	10
pseudo_7034	pseudo_transcript_0	0.9446845380487556	0.052963109666379286	10	10	0.6345598692291929	0.18509851288958154	10	10	0.5068660071033426	0.02592493760148394	10	10
pseudo_7035	pseudo_transcript_0	0.5980962432948712	0.03376805684249521	10	10	0.3643196626977403	-0.19000067495561845	10	10	0.8988641206476757	-0.09813560536650191	10	10
pseudo_7036	pseudo_transcript_0	0.8360112266657986	-0.08916797988364893	10	10	0.5573817296427783	0.07973739480560321	10	10	0.40571486418912783	0.015897235804049493	10	10
pseudo_7037	pseudo_transcript_0	0.7538854040746742	0.21310661603213787	10	10	0.10672511449861254	0.10358059404605635	10	10	0.12600289162409536	0.1397534212514401	10	10
pseudo_7038	pseudo_transcript_0	0.41934836971739076	0.10689405797319151	10	10	0.05952594251926034	0.1458322924672288	10	10	0.13539367311758044	0.16393487488567834	10	10
pseudo_7039	pseudo_transcript_0	0.19883205224993006	0.11201521970654094	10	10	0.7508256544464529	-0.019054942042484712	10	10	0.09661802849336745	0.06967259502643419	10	10
pseudo_704	pseudo_transcript_0	0.8495250975481126	0.025111118291458918	10	10	0.38728254976605136	0.03187306720497928	10	10	0.9914919873086376	0.043444798240586356	10	10
pseudo_7040	pseudo_transcript_0	0.7247643557813288	-0.07994754369173539	10	10	0.5837819938893457	-0.1408536180599137	10	10	0.34406601485165766	-0.012942395992885792	10	10
pseudo_7041	pseudo_transcript_0	0.9538542647216993	-0.04641376188027899	10	10	0.9058094826152451	0.10953793500899396	10	10	0.8246049590462883	-0.044534882429842514	10	10
pseudo_7042	pseudo_transcript_0	0.7613322421012645	0.07979033223265707	10	10	0.8844043811087954	0.11708601656228658	10	10	0.523236838917271	0.09983755483103218	10	10
pseudo_7043	pseudo_transcript_0	0.9039848814044091	-0.09406254780082905	10	10	0.4854427327784261	-0.023321521675313917	10	10	0.5183719121899517	-0.021674713938543828	10	10
pseudo_7044	pseudo_transcript_0	0.30255926061139304	0.2764052987688492	10	10	0.1809422960716004	-0.18924286022261141	10	10	0.9230860421562226	0.04528767031569538	10	10
pseudo_7045	pseudo_transcript_0	0.14399364492257216	0.2114356177691857	10	10	0.6300529014747371	-0.16374687503494637	10	10	0.5456068285043882	0.06848216216162885	10	10
pseudo_7046	pseudo_transcript_0	0.5342242979752516	-0.03430666209516551	10	10	0.8508789885139503	-0.15806111415936816	10	10	0.6017184304087121	-0.0660123559770585	10	10
pseudo_7047	pseudo_transcript_0	0.8346624288662753	0.13718069048845752	10	10	0.9465179361333987	0.01894351926726892	10	10	0.6150277667346885	-0.024433341577391677	10	10
pseudo_7048	pseudo_transcript_0	0.8468186500273666	0.08386626077790221	10	10	0.08099421840378704	-0.19994467585237416	10	10	0.11472173565651181	-0.0218157220969461	10	10
pseudo_7049	pseudo_transcript_0	0.32694262926002005	0.07600780784007953	10	10	0.8024459379766745	-0.03440730724472813	10	10	0.6834178990350261	0.0628238347215826	10	10
pseudo_705	pseudo_transcript_0	0.6627173115122557	-0.08053045885612663	10	10	0.20166400947367835	-0.1725741763757517	10	10	0.2302254732055422	-0.0758770144264281	10	10
pseudo_7050	pseudo_transcript_0	0.7754094502274793	-0.05530151575428935	10	10	0.3901343126412873	-0.0347788299793311	10	10	0.4907684272419064	-0.05390116013651577	10	10
pseudo_7051	pseudo_transcript_0	0.937353971738467	-0.10605447980943017	10	10	0.6631350956311574	-0.06868759020324196	10	10	0.6594603127058702	-0.10093581825191907	10	10
pseudo_7052	pseudo_transcript_0	0.08312151586460002	-0.023178046832316085	10	10	0.7877880212587232	0.08958651360191316	10	10	0.21900631589087638	-0.02943336977665231	10	10
pseudo_7053	pseudo_transcript_0	0.11818923816578465	0.20056977337681503	10	10	0.3879151738481358	0.07836968550607794	10	10	0.3324364652509202	0.013791170920748391	10	10
pseudo_7054	pseudo_transcript_0	0.4567465103108548	0.10003308527480463	10	10	0.12870342721492603	0.13360120232611242	10	10	0.8561493346302753	0.18295148421142482	10	10
pseudo_7055	pseudo_transcript_0	0.5039996028617013	-0.05001787846423142	10	10	0.07910780871403451	0.1631421411691075	10	10	0.0954668323140371	0.10332867558460672	10	10
pseudo_7056	pseudo_transcript_0	0.25222238987745504	0.049221116071104104	10	10	0.8495250973551657	0.08288839541718239	10	10	0.5790412061594414	0.05733648651255192	10	10
pseudo_7057	pseudo_transcript_0	0.37383373492111116	0.10284729525659342	10	10	0.9543129215307955	-0.09899817942441885	10	10	0.8308929295626266	0.08107177979940652	10	10
pseudo_7058	pseudo_transcript_0	0.9281982977655856	0.07428248969750152	10	10	0.8024459379766745	0.06918361944534097	10	10	0.8102752695718902	0.10546872279715613	10	10
pseudo_7059	pseudo_transcript_0	0.15647382796084414	-0.17708412512528446	10	10	0.7364545781650509	0.042520223703733984	10	10	0.17992160687815018	-0.13208335803940333	10	10
pseudo_706	pseudo_transcript_0	0.4449912843394722	-0.042051085387751264	10	10	0.5240486354005423	-0.08137331942221487	10	10	0.2140772485658623	-0.09578583300599185	10	10
pseudo_7060	pseudo_transcript_0	0.9277407533311709	0.0670373880331094	10	10	0.5992962571842753	-0.025914740689731458	10	10	0.46962164701585374	-0.06028396942650091	10	10
pseudo_7061	pseudo_transcript_0	0.6525916292065455	0.03596668579243353	9	9	0.5671919629957317	0.03318999438915231	9	9	0.5259660410069108	0.0684021520809142	9	9
pseudo_7062	pseudo_transcript_0	0.5372583522372345	0.013191610548675866	10	10	0.23659270310729064	0.23927928069881813	10	10	0.22117462038165658	0.07643938404078184	10	10
pseudo_7063	pseudo_transcript_0	0.981854560516818	0.007488270840560428	10	10	0.3945956802945867	-0.08980055872722638	10	10	0.42820740518118194	0.005902019876206681	10	10
pseudo_7064	pseudo_transcript_0	0.6939090347884187	0.06541068321873476	10	10	0.6723526693375137	0.08110488339501978	10	10	0.45941503683605533	-0.03121583420839169	10	10
pseudo_7065	pseudo_transcript_0	0.4019917262446976	0.316846983115503	10	10	0.5162034937400015	0.016599207784786334	10	10	0.4373357464364992	0.11166220725213112	10	10
pseudo_7066	pseudo_transcript_0	0.5917146755633726	0.21178685474696937	10	10	0.8443393249228519	0.07321224704506059	10	10	0.3909076043223332	-0.03129898363651462	10	10
pseudo_7067	pseudo_transcript_0	0.8544915043618255	0.008436265415916883	10	10	0.4822068162029406	0.08127595927002738	10	10	0.6919017658514544	0.005484551913109602	10	10
pseudo_7068	pseudo_transcript_0	0.020899171940880902	-0.2589843746079375	10	10	0.18188277501754946	0.04806655813634728	10	10	0.27737844446738447	-0.055847118645648834	10	10
pseudo_7069	pseudo_transcript_0	0.44998331553535664	-0.05227320737682	10	10	0.5296894931841405	0.04910007720082025	10	10	0.8471108532390661	0.03494041765770947	10	10
pseudo_707	pseudo_transcript_0	0.5853645628667019	-0.0646023402482173	10	10	0.9419349930615576	0.05143454605590011	10	10	0.5559998670957067	-0.021640292833331593	10	10
pseudo_7070	pseudo_transcript_0	0.1383913783345467	0.0698222678081905	10	10	0.8667058502290141	0.06805691902571417	10	10	0.34318489420054454	0.04741098835050935	10	10
pseudo_7071	pseudo_transcript_0	0.7473335932737459	-0.06369791147889249	10	10	0.9099166393909173	0.030510231217228043	10	10	0.8888360342776319	0.08789508520347246	10	10
pseudo_7072	pseudo_transcript_0	0.08019553662691126	0.2774380793458156	10	10	0.11156253312256612	-0.026577723349882804	10	10	0.7765043437562863	0.1039278709205128	10	10
pseudo_7073	pseudo_transcript_0	0.45639829607571725	0.17035108506198438	10	10	0.2404920511235551	-0.21969700356548735	10	10	0.7650439603224641	-0.010564457495179286	10	10
pseudo_7074	pseudo_transcript_0	0.906484538194171	-0.07259369672836692	9	9	0.6332334249646066	-0.12452106301369066	9	9	0.7926683400709237	-0.0795428342854551	9	9
pseudo_7075	pseudo_transcript_0	0.7784988827142959	-0.007769958045381206	10	10	0.09766636666639121	-0.16725124168387717	10	10	0.37955147998689454	-0.10365824433059834	10	10
pseudo_7076	pseudo_transcript_0	0.6614645878319256	0.41619082945015334	10	10	0.6879659848172756	-0.0688791631707667	10	10	0.6264209995916339	0.17892451024681869	10	10
pseudo_7077	pseudo_transcript_0	0.8140136771825314	-0.02650727481778017	9	9	0.8234504286957037	-0.20815744528439453	9	9	0.633957766565965	-0.13500386190651256	9	9
pseudo_7078	pseudo_transcript_0	0.059215247586734784	0.23402371348039386	10	10	0.3044533730242347	-0.24468975084509756	10	10	0.46011492851360647	0.01096498797403514	10	10
pseudo_7079	pseudo_transcript_0	0.17684705739964102	-0.09769113992740253	10	10	0.033040357998318934	0.19982122930552712	10	10	0.6991436319638544	0.0642244050334478	10	10
pseudo_708	pseudo_transcript_0	0.5925106592300123	0.3182051796850147	10	10	0.1895374898487785	-0.10503120716877086	10	10	0.7012788482986005	0.06094104512504928	10	10
pseudo_7080	pseudo_transcript_0	0.7807077684976376	0.08188107648517014	10	10	0.653968242055606	0.04416601181548002	10	10	0.9139360811498672	0.06842786125242534	10	10
pseudo_7081	pseudo_transcript_0	0.24677780244292857	0.1366213631821563	10	10	0.9483516175669088	-0.036209828523294955	10	10	0.28666018904353374	0.05088209180683829	10	10
pseudo_7082	pseudo_transcript_0	0.11053000878491262	0.06955409270385435	10	10	0.9476639544022377	-0.08098323993718393	10	10	0.3015110515063617	0.08295035829989214	10	10
pseudo_7083	pseudo_transcript_0	0.6973135627354886	-0.007010409685776477	10	10	0.19286167803973775	0.22865824005458177	10	10	0.23382799722726888	0.09952117515710603	10	10
pseudo_7084	pseudo_transcript_0	0.6004973616365699	-0.12909863877849903	10	10	0.21884322056551087	0.0821028677837299	10	10	0.9933315088795012	0.04138861386465427	10	10
pseudo_7085	pseudo_transcript_0	0.32580734321660554	0.3247200775827769	10	10	0.959359112349301	0.08456472716464279	10	10	0.4608154164206387	0.11550183612786025	10	10
pseudo_7086	pseudo_transcript_0	0.5452637242177474	0.1001208295692993	10	10	0.2524609952842347	-0.03621741931234468	10	10	0.7751794533000737	0.03732943695735267	10	10
pseudo_7087	pseudo_transcript_0	0.6423765582105729	0.040457407483543865	10	10	0.7308181425984386	-0.03900925439801103	10	10	0.614217462088757	0.09033682380435772	10	10
pseudo_7088	pseudo_transcript_0	0.24490347541660162	-0.005676812086698864	10	10	0.2900449403577724	0.06480735375539072	10	10	0.7505721428540034	0.03321540591580234	10	10
pseudo_7089	pseudo_transcript_0	0.029972115425966797	0.5374103779440894	10	10	0.0711465284045289	-0.3146783862537414	10	10	0.321626420072773	0.16438595480641274	10	10
pseudo_709	pseudo_transcript_0	0.7486425130681482	-0.05760701629650588	10	10	0.29933048135587825	-0.12712977630930225	10	10	0.3864670248753106	-0.04628657754219789	10	10
pseudo_7090	pseudo_transcript_0	0.4937654323979772	0.05592121684232739	10	10	0.45883892751665034	0.14167424714749074	10	10	0.7275140623145278	0.04110039716709418	10	10
pseudo_7091	pseudo_transcript_0	0.38601919103633964	0.19196747617949705	10	10	0.5630035935239159	0.0032221536336926823	10	10	0.9226282920879982	0.08541063792858268	10	10
pseudo_7092	pseudo_transcript_0	0.23217521924677353	0.31020153790411215	10	10	0.17011598311598808	-0.26717152564154395	10	10	0.980915916310446	0.0421164945151013	10	10
pseudo_7093	pseudo_transcript_0	0.2500820090934003	-0.0997224674704263	10	10	0.49086194660830385	-0.0036111796813864025	10	10	0.6503044928226087	-0.0819999081087857	10	10
pseudo_7094	pseudo_transcript_0	0.4286930979157091	0.203519959119285	10	10	0.5849687334828877	-0.1499599311931222	10	10	0.6049329961286263	-0.05023898644089298	10	10
pseudo_7095	pseudo_transcript_0	0.23727755610731016	0.2948825408462524	10	10	0.6765589170561128	-0.0571562880019034	10	10	0.35086918404463807	0.06269299963333402	10	10
pseudo_7096	pseudo_transcript_0	0.8409609162085179	-0.06607707152411309	10	10	0.9717517078898049	-0.05455066129836169	10	10	0.902514791366775	-0.028220379627928182	10	10
pseudo_7097	pseudo_transcript_0	0.8680650224445973	0.029164680853528413	10	10	0.4679678813241095	-0.05525540596491981	10	10	0.9267489471210587	-0.07279810336911229	10	10
pseudo_7098	pseudo_transcript_0	0.6296438562343498	0.028662089427291416	10	10	0.5150877513929222	-0.09163240593090127	10	10	0.6276470727954411	-0.07577535396213021	10	10
pseudo_7099	pseudo_transcript_0	0.13059763251220097	-0.0871683611751069	10	10	0.5514025375975911	-0.21418645092340072	10	10	0.07879274274019289	-0.14750110033010658	10	10
