	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho	rho
	Rep1	Rep1	Rep1	Rep1	Rep1	Rep2	Rep2	Rep2	Rep2	Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2	ave_Rep1_Rep2
	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg	transcripts	Mann-Whitney p-value	average phenotype of strongest 3	sgRNA count_MW	sgRNA count_avg
gene															
pseudo_1728	pseudo_transcript_0	0.4994498551447867	-0.0789072841126866	10.0	10.0	pseudo_transcript_0	0.13532680329367297	0.3108542767425758	10.0	10.0	pseudo_transcript_0	0.5354943894948888	0.22771020646735005	10.0	10.0
pseudo_1729	pseudo_transcript_0	0.6971689604052722	0.11713098430134089	9.0	9.0	pseudo_transcript_0	0.6186198875983356	0.3443271500068114	10.0	10.0	pseudo_transcript_0	0.4373349288599694	-0.05599108200144825	9.0	9.0
pseudo_173	pseudo_transcript_0	0.1480846233132343	-0.08542815852078856	10.0	10.0	pseudo_transcript_0	0.009236772023558512	-0.28617292489435464	10.0	10.0	pseudo_transcript_0	0.01517740313293187	-0.25155255462294157	10.0	10.0
pseudo_1730	pseudo_transcript_0	0.8430341365553615	0.0654641050404281	10.0	10.0	pseudo_transcript_0	0.9838258379679087	0.21460973995990784	10.0	10.0	pseudo_transcript_0	0.8761502357076134	0.046797258766587635	10.0	10.0
pseudo_1731	pseudo_transcript_0	0.867848497538983	0.11278390354411694	10.0	10.0	pseudo_transcript_0	0.38994759026075876	0.10060596928434433	10.0	10.0	pseudo_transcript_0	0.39363648192256284	0.14342939313730826	10.0	10.0
pseudo_1732	pseudo_transcript_0	0.32435280459948534	-0.3894472706658069	10.0	10.0	pseudo_transcript_0	0.9646655972009529	0.11739288136325404	10.0	10.0	pseudo_transcript_0	0.3869906923845936	-0.187205977106729	10.0	10.0
pseudo_1733	pseudo_transcript_0	0.7004342351814493	0.06792397704401404	10.0	10.0	pseudo_transcript_0	0.8235357873536213	-0.0700420240609228	10.0	10.0	pseudo_transcript_0	0.644417935702255	-0.023022388344192884	10.0	10.0
pseudo_1734	pseudo_transcript_0	0.31556078192262016	0.09823591936579835	10.0	10.0	pseudo_transcript_0	0.5861941808575963	-0.20004456709172094	10.0	10.0	pseudo_transcript_0	0.7592755457452421	0.01762458401108587	10.0	10.0
pseudo_1735	pseudo_transcript_0	0.7719169527691632	0.23762731904001674	10.0	10.0	pseudo_transcript_0	0.8130332484914258	0.08963363527600139	10.0	10.0	pseudo_transcript_0	0.7997049880761676	0.039028897293458355	10.0	10.0
pseudo_1736	pseudo_transcript_0	0.6509118507791156	0.1952395559713858	10.0	10.0	pseudo_transcript_0	0.9874197557884786	-0.11999856709809249	10.0	10.0	pseudo_transcript_0	0.5168225912995759	0.03886346053563349	10.0	10.0
pseudo_1737	pseudo_transcript_0	0.5707567637743247	0.017623821150705616	10.0	10.0	pseudo_transcript_0	0.9503081892928386	0.14113157559035452	10.0	10.0	pseudo_transcript_0	0.7915721911996434	-0.035675849609170536	10.0	10.0
pseudo_1738	pseudo_transcript_0	0.7997049880761676	0.12435805134212712	10.0	10.0	pseudo_transcript_0	0.25281854984167174	-0.21327436889798768	10.0	10.0	pseudo_transcript_0	0.7172420216279174	-0.13090030556672486	10.0	10.0
pseudo_1739	pseudo_transcript_0	0.5414605788191849	-0.25660903464216545	10.0	10.0	pseudo_transcript_0	0.49681433980387213	0.0986294939238563	10.0	10.0	pseudo_transcript_0	0.22400729300715227	-0.03444057337603169	10.0	10.0
pseudo_174	pseudo_transcript_0	0.40458217401869123	-0.16606135961548638	10.0	10.0	pseudo_transcript_0	0.7932880233877241	0.05821575211577675	10.0	10.0	pseudo_transcript_0	0.6070884073187862	-0.08597082123879574	10.0	10.0
pseudo_1740	pseudo_transcript_0	0.039390369425404456	0.00873539964226224	9.0	9.0	pseudo_transcript_0	0.5034961620585648	0.47792221173408284	10.0	10.0	pseudo_transcript_0	0.06823952403299545	0.14720454152588605	9.0	9.0
pseudo_1741	pseudo_transcript_0	0.21274329771704048	0.06642671204748724	10.0	10.0	pseudo_transcript_0	0.9562887507418976	-0.03938099037747289	10.0	10.0	pseudo_transcript_0	0.5217033196174105	0.10812516832610623	10.0	10.0
pseudo_1742	pseudo_transcript_0	0.9993992689292382	-0.07931335360610074	10.0	10.0	pseudo_transcript_0	0.3584733548976613	0.3789980743253712	10.0	10.0	pseudo_transcript_0	0.21329659916320143	0.1331323864413074	10.0	10.0
pseudo_1743	pseudo_transcript_0	0.06675451763497593	-0.4343834826127089	10.0	10.0	pseudo_transcript_0	0.4101259146594812	0.04055316658552754	10.0	10.0	pseudo_transcript_0	0.2559007528492814	-0.13217299088952858	10.0	10.0
pseudo_1744	pseudo_transcript_0	0.21329659916320143	0.2261381582638213	10.0	10.0	pseudo_transcript_0	0.2503346765695873	-0.26069320714920546	10.0	10.0	pseudo_transcript_0	0.9238232448286232	-0.027990059806967515	10.0	10.0
pseudo_1745	pseudo_transcript_0	0.5464576281835136	-0.1185406618276408	10.0	10.0	pseudo_transcript_0	0.11994827240775012	-0.08526280226833159	10.0	10.0	pseudo_transcript_0	0.1350407881265593	-0.19561557139423325	10.0	10.0
pseudo_1746	pseudo_transcript_0	0.43849386159823545	0.02183684471904343	10.0	10.0	pseudo_transcript_0	0.6335161200759059	-0.036360658688947965	10.0	10.0	pseudo_transcript_0	0.4492479815260163	0.09076411192894658	10.0	10.0
pseudo_1747	pseudo_transcript_0	0.5217033132482191	-0.08474139634905416	10.0	10.0	pseudo_transcript_0	0.01117781469520736	-0.21788572304769982	10.0	10.0	pseudo_transcript_0	0.03574190094767045	-0.20558564446842756	10.0	10.0
pseudo_1748	pseudo_transcript_0	0.41140755758816916	0.07838705256412974	10.0	10.0	pseudo_transcript_0	0.7168618878586241	0.09297955848711686	10.0	10.0	pseudo_transcript_0	0.3878176532356423	0.060893475010986936	10.0	10.0
pseudo_1749	pseudo_transcript_0	0.12511156962102277	-0.28390306505510765	10.0	10.0	pseudo_transcript_0	0.9562887507418976	-0.11343703126105546	10.0	10.0	pseudo_transcript_0	0.11929013669540203	-0.057251469641583376	10.0	10.0
pseudo_175	pseudo_transcript_0	0.03219233688387363	-0.23306245589249383	10.0	10.0	pseudo_transcript_0	0.39996023546752957	0.027076981344723805	10.0	10.0	pseudo_transcript_0	0.04168938506133959	-0.1799987417923229	10.0	10.0
pseudo_1750	pseudo_transcript_0	0.31266523085412057	-0.22021920325503805	10.0	10.0	pseudo_transcript_0	0.6038787304186228	0.23395959248510978	10.0	10.0	pseudo_transcript_0	0.4994498551447867	-0.11840957596096757	10.0	10.0
pseudo_1751	pseudo_transcript_0	0.39950786676580785	0.3599885028083567	10.0	10.0	pseudo_transcript_0	0.3514434586576357	0.24188992810608448	10.0	10.0	pseudo_transcript_0	0.9070975950907161	0.20865352220635447	10.0	10.0
pseudo_1752	pseudo_transcript_0	0.1794568447099425	-0.21016856933378383	10.0	10.0	pseudo_transcript_0	0.9025925277956542	0.10777989569570101	10.0	10.0	pseudo_transcript_0	0.4777108084566035	-0.06253263851575896	10.0	10.0
pseudo_1753	pseudo_transcript_0	0.5032834756822321	0.08059298879134609	10.0	10.0	pseudo_transcript_0	0.4274059437395066	-0.1801982573631018	10.0	10.0	pseudo_transcript_0	0.6904189021558671	0.07321609271477252	10.0	10.0
pseudo_1754	pseudo_transcript_0	0.9909892246338633	-0.17769073111898878	10.0	10.0	pseudo_transcript_0	0.5257804985052388	0.20900226100832694	10.0	10.0	pseudo_transcript_0	0.9861838745819259	0.09565023429301212	10.0	10.0
pseudo_1755	pseudo_transcript_0	0.6315115800863934	-0.0761512126455678	10.0	10.0	pseudo_transcript_0	0.7258565413684177	0.05324186296710909	10.0	10.0	pseudo_transcript_0	0.8066933210536703	-0.06813404786314096	10.0	10.0
pseudo_1756	pseudo_transcript_0	0.7707651723722996	0.08365122216580101	10.0	10.0	pseudo_transcript_0	0.41914560158043446	0.019116270704952715	10.0	10.0	pseudo_transcript_0	0.4393843545501247	0.02920445123619167	10.0	10.0
pseudo_1757	pseudo_transcript_0	0.707140303434208	0.14668070868285585	10.0	10.0	pseudo_transcript_0	0.7519236691130942	0.07221919143567555	10.0	10.0	pseudo_transcript_0	0.6893093826326302	0.07086091430356926	10.0	10.0
pseudo_1758	pseudo_transcript_0	0.6219047290097354	0.11745025285299955	10.0	10.0	pseudo_transcript_0	0.09390966262674535	-0.18704488834641544	10.0	10.0	pseudo_transcript_0	0.6219047290097354	-0.09160762461153919	10.0	10.0
pseudo_1759	pseudo_transcript_0	0.5217033196174105	-0.18774335148106722	10.0	10.0	pseudo_transcript_0	0.5208935332089959	-0.007501501418575483	10.0	10.0	pseudo_transcript_0	0.8725906241259024	-0.0936683880483531	10.0	10.0
pseudo_176	pseudo_transcript_0	0.7262630963806129	0.12388889815712796	10.0	10.0	pseudo_transcript_0	0.967059738954089	0.2678381290791069	10.0	10.0	pseudo_transcript_0	0.9957949015744819	0.09570526912753845	10.0	10.0
pseudo_1760	pseudo_transcript_0	0.42701231841653475	0.28971510894763347	10.0	10.0	pseudo_transcript_0	0.5218690515106869	0.09787031347373819	10.0	10.0	pseudo_transcript_0	0.20564450797406497	0.1931245597361325	10.0	10.0
pseudo_1761	pseudo_transcript_0	0.5789693160141522	0.14073601463340066	10.0	10.0	pseudo_transcript_0	0.9216463473044975	0.034298750759398526	10.0	10.0	pseudo_transcript_0	0.4610652940647131	0.01883195374619223	10.0	10.0
pseudo_1762	pseudo_transcript_0	0.11929013669540203	-0.12436300152852679	10.0	10.0	pseudo_transcript_0	0.9156866745951884	0.12449469332329026	10.0	10.0	pseudo_transcript_0	0.23155386055782656	0.05062796446481796	10.0	10.0
pseudo_1763	pseudo_transcript_0	0.5728046945070444	0.06252605438037853	10.0	10.0	pseudo_transcript_0	0.2258548648146571	-0.09865159886804471	10.0	10.0	pseudo_transcript_0	0.5820632759335088	-0.05891778539420897	10.0	10.0
pseudo_1764	pseudo_transcript_0	0.2490346617502005	-0.10932416554621864	10.0	10.0	pseudo_transcript_0	0.9550924307521496	-0.07050805335057002	10.0	10.0	pseudo_transcript_0	0.651996767757879	-0.09289958220100929	10.0	10.0
pseudo_1765	pseudo_transcript_0	0.3961463646600252	0.16510932864109926	10.0	10.0	pseudo_transcript_0	0.8130332484914258	0.3084905817828429	10.0	10.0	pseudo_transcript_0	0.4927785121955609	0.1422653000636185	10.0	10.0
pseudo_1766	pseudo_transcript_0	0.5023236156797972	0.0944400201968687	10.0	10.0	pseudo_transcript_0	0.7045583080889144	0.03910596011733486	10.0	10.0	pseudo_transcript_0	0.4105506662109354	-0.0425160793566929	10.0	10.0
pseudo_1767	pseudo_transcript_0	0.2398809471601563	-0.11421336225615836	10.0	10.0	pseudo_transcript_0	0.9323846331326012	-0.05599787387146662	10.0	10.0	pseudo_transcript_0	0.4684229906994998	-0.20507969093369127	10.0	10.0
pseudo_1768	pseudo_transcript_0	0.8761502357076134	0.14128565605242746	10.0	10.0	pseudo_transcript_0	0.0655026783878565	-0.2518568314264045	10.0	10.0	pseudo_transcript_0	0.5394681667679634	-0.1965105041462646	10.0	10.0
pseudo_1769	pseudo_transcript_0	0.5793510054581652	0.028717142786793864	9.0	9.0	pseudo_transcript_0	0.6518056519094406	0.47006330005488145	10.0	10.0	pseudo_transcript_0	0.2286024536460316	0.047287642891929806	9.0	9.0
pseudo_177	pseudo_transcript_0	0.7478388195420506	-0.07580460200498514	10.0	10.0	pseudo_transcript_0	0.2622857681606554	0.3190999326730401	10.0	10.0	pseudo_transcript_0	0.3431767186257494	0.044336014429853764	10.0	10.0
pseudo_1770	pseudo_transcript_0	0.20083181802283256	-0.08912169026554394	10.0	10.0	pseudo_transcript_0	0.4092729547684154	0.11740966512139868	10.0	10.0	pseudo_transcript_0	0.9861838745819259	0.011251126896228392	10.0	10.0
pseudo_1771	pseudo_transcript_0	0.4011950331169999	-0.14173740431203605	10.0	10.0	pseudo_transcript_0	0.10695005226648267	-0.2752855862509957	10.0	10.0	pseudo_transcript_0	0.07823089483906684	-0.16942100008262662	10.0	10.0
pseudo_1772	pseudo_transcript_0	0.9597680773246973	0.05677542909592845	10.0	10.0	pseudo_transcript_0	0.29008538217010515	0.27771238448002583	10.0	10.0	pseudo_transcript_0	0.3795965370613441	0.16724390678797715	10.0	10.0
pseudo_1773	pseudo_transcript_0	0.39950786676580785	0.5063575349789867	10.0	10.0	pseudo_transcript_0	0.9598782907830393	-0.09919863828293597	10.0	10.0	pseudo_transcript_0	0.6018353286619694	0.3078477219903127	10.0	10.0
pseudo_1774	pseudo_transcript_0	0.2521394788236554	-0.23516789219570486	10.0	10.0	pseudo_transcript_0	0.8599423700358939	0.07284070319338173	10.0	10.0	pseudo_transcript_0	0.4420620337291137	-0.08197029865955802	10.0	10.0
pseudo_1775	pseudo_transcript_0	0.23214175631100398	0.21873577564476876	10.0	10.0	pseudo_transcript_0	0.06506442605586522	-0.3026868319940173	10.0	10.0	pseudo_transcript_0	0.7512641449108417	0.050098408716118585	10.0	10.0
pseudo_1776	pseudo_transcript_0	0.958568189394763	0.16784194329165744	10.0	10.0	pseudo_transcript_0	0.27860301265473075	-0.07745088162205778	10.0	10.0	pseudo_transcript_0	0.6926399269459027	-0.061228293464424044	10.0	10.0
pseudo_1777	pseudo_transcript_0	0.8125287747869275	-0.07939044241795626	10.0	10.0	pseudo_transcript_0	0.49871859834434973	-0.07405954537028821	10.0	10.0	pseudo_transcript_0	0.4447490276158025	-0.02759424254550787	10.0	10.0
pseudo_1778	pseudo_transcript_0	0.7673128721531856	0.2437970514788793	10.0	10.0	pseudo_transcript_0	0.44959138848931135	0.08830285914609394	10.0	10.0	pseudo_transcript_0	0.5217033196174105	0.2517245909510709	10.0	10.0
pseudo_1779	pseudo_transcript_0	0.8690335903818975	0.0515965312235307	10.0	10.0	pseudo_transcript_0	0.26420822289969326	0.2104537276704379	10.0	10.0	pseudo_transcript_0	0.5325237664493164	0.10185336284320205	10.0	10.0
pseudo_178	pseudo_transcript_0	0.8820884577717026	-0.006573225803597755	10.0	10.0	pseudo_transcript_0	0.28531933938042364	-0.0714472376202925	10.0	10.0	pseudo_transcript_0	0.4438523294063428	-0.08702228654866435	10.0	10.0
pseudo_1780	pseudo_transcript_0	0.48709845387127393	0.0005187490919161911	10.0	10.0	pseudo_transcript_0	0.07166089389227093	-0.37382662946448625	10.0	10.0	pseudo_transcript_0	0.2496534769976262	-0.09683044982895146	10.0	10.0
pseudo_1781	pseudo_transcript_0	0.33405575143882305	0.3647897524858523	10.0	10.0	pseudo_transcript_0	0.21400012230890164	-0.34731486933367073	10.0	10.0	pseudo_transcript_0	0.6498276727810434	0.12450774375427977	10.0	10.0
pseudo_1782	pseudo_transcript_0	0.3083548086899861	0.0980551807061839	10.0	10.0	pseudo_transcript_0	0.9395504545526118	0.07055279753953998	10.0	10.0	pseudo_transcript_0	0.7638651834269868	0.23888727185148548	10.0	10.0
pseudo_1783	pseudo_transcript_0	0.8359717284457158	0.044947363644204076	10.0	10.0	pseudo_transcript_0	0.9156866745951884	-0.11562343461289298	10.0	10.0	pseudo_transcript_0	0.4483461365119775	0.10172855183396674	10.0	10.0
pseudo_1784	pseudo_transcript_0	0.11368312887244487	0.14650588654938518	10.0	10.0	pseudo_transcript_0	0.7326275180586168	-0.18508343922872786	10.0	10.0	pseudo_transcript_0	0.2901323762719109	0.09756850725978979	10.0	10.0
pseudo_1785	pseudo_transcript_0	0.8195450547859062	0.03982173095726905	10.0	10.0	pseudo_transcript_0	0.33613665037576057	0.3350997491967389	10.0	10.0	pseudo_transcript_0	0.461065300921238	0.16273507653062622	10.0	10.0
pseudo_1786	pseudo_transcript_0	0.8289225192380278	-0.2736902943526544	10.0	10.0	pseudo_transcript_0	0.9532981405779606	0.11229296706364422	10.0	10.0	pseudo_transcript_0	0.7489800454241207	-0.07579090632901478	10.0	10.0
pseudo_1787	pseudo_transcript_0	0.765013896651642	-0.05673325165444006	10.0	10.0	pseudo_transcript_0	0.7553454293215798	0.24729021525602657	10.0	10.0	pseudo_transcript_0	0.6574323686690613	0.08862864016713175	10.0	10.0
pseudo_1788	pseudo_transcript_0	0.14598534715858646	0.004167637048654832	10.0	10.0	pseudo_transcript_0	0.22527993330169838	0.3156311152990074	10.0	10.0	pseudo_transcript_0	0.7049023934578904	0.12128086856115888	10.0	10.0
pseudo_1789	pseudo_transcript_0	0.6705515051555231	0.1152869909416528	10.0	10.0	pseudo_transcript_0	0.7542043066223948	-0.20037665871894525	10.0	10.0	pseudo_transcript_0	0.6155356268227165	-0.0879361014060364	10.0	10.0
pseudo_179	pseudo_transcript_0	0.7172420216279174	0.006073899225030627	10.0	10.0	pseudo_transcript_0	0.664844062126271	0.12392350758048383	10.0	10.0	pseudo_transcript_0	0.4261364389793987	0.015127825482714158	10.0	10.0
pseudo_1790	pseudo_transcript_0	0.254642687371449	-0.10169530609001383	10.0	10.0	pseudo_transcript_0	0.8705716631039162	0.0603048457341905	10.0	10.0	pseudo_transcript_0	0.42876722131714096	-0.07129875362199738	10.0	10.0
pseudo_1791	pseudo_transcript_0	0.08983011250447308	-0.35794648315610494	10.0	10.0	pseudo_transcript_0	0.0606071670156249	0.424277432897935	10.0	10.0	pseudo_transcript_0	0.8430341365553615	0.012041384476005237	10.0	10.0
pseudo_1792	pseudo_transcript_0	0.7904121902641142	0.05218838965741415	10.0	10.0	pseudo_transcript_0	0.48265677467779633	0.1915199468150347	10.0	10.0	pseudo_transcript_0	0.32955443888446034	0.1562773814631305	10.0	10.0
pseudo_1793	pseudo_transcript_0	0.7730692360123279	-0.23207409326349468	10.0	10.0	pseudo_transcript_0	0.741687867927662	-0.18636343912421696	10.0	10.0	pseudo_transcript_0	0.7501218213220835	0.06145639320033321	10.0	10.0
pseudo_1794	pseudo_transcript_0	0.8043621336480355	-0.1500606967830808	10.0	10.0	pseudo_transcript_0	0.12466869171930868	-0.5640197473328635	10.0	10.0	pseudo_transcript_0	0.13901795893014893	-0.3021721435489888	10.0	10.0
pseudo_1795	pseudo_transcript_0	0.30479295624666347	0.0818616922387698	10.0	10.0	pseudo_transcript_0	0.24359206667744937	-0.014028352862392382	10.0	10.0	pseudo_transcript_0	0.254642687371449	0.06675502164767598	10.0	10.0
pseudo_1796	pseudo_transcript_0	0.15848337577851979	-0.2224899582686538	10.0	10.0	pseudo_transcript_0	0.5228455084947297	0.1845397818740172	10.0	10.0	pseudo_transcript_0	0.8359717284457158	-0.07664929541112613	10.0	10.0
pseudo_1797	pseudo_transcript_0	0.2786175930580084	-0.11631323583667098	10.0	10.0	pseudo_transcript_0	0.20554274115655535	0.2884472511817975	10.0	10.0	pseudo_transcript_0	0.867848497538983	0.08001710084427888	10.0	10.0
pseudo_1798	pseudo_transcript_0	0.9226273490576165	0.11916495336293127	10.0	10.0	pseudo_transcript_0	0.5738574414179541	-0.16768330303879367	10.0	10.0	pseudo_transcript_0	0.6304410383872524	0.020003916149304597	10.0	10.0
pseudo_1799	pseudo_transcript_0	0.030882912974942434	0.10550046891903236	10.0	10.0	pseudo_transcript_0	0.08431460478923215	0.22035897130360924	10.0	10.0	pseudo_transcript_0	0.033927452610604925	0.32931352586847523	10.0	10.0
pseudo_18	pseudo_transcript_0	0.23807903562347743	0.16145324093150215	10.0	10.0	pseudo_transcript_0	0.1534796521428353	0.4231725204214272	10.0	10.0	pseudo_transcript_0	0.07111962933578123	0.20985322722572933	10.0	10.0
pseudo_180	pseudo_transcript_0	0.6970898960447321	-0.08860127162524382	10.0	10.0	pseudo_transcript_0	0.9994009159851184	0.0816179377214077	10.0	10.0	pseudo_transcript_0	0.5976476841501639	-0.06665245181707473	10.0	10.0
pseudo_1800	pseudo_transcript_0	0.5023236156797972	0.3069743429484961	10.0	10.0	pseudo_transcript_0	0.9383557952269639	0.018289779273251483	10.0	10.0	pseudo_transcript_0	0.7904121902641142	0.11227254409834951	10.0	10.0
pseudo_1801	pseudo_transcript_0	0.7364573205150503	-0.3702881839255649	10.0	10.0	pseudo_transcript_0	0.6746901154439597	-0.5510950622320544	10.0	10.0	pseudo_transcript_0	0.6859848569586355	-0.3672139249171879	10.0	10.0
pseudo_1802	pseudo_transcript_0	0.9441776233843684	0.009756793859620342	10.0	10.0	pseudo_transcript_0	0.904971417865132	0.11599251896710067	10.0	10.0	pseudo_transcript_0	0.8583786620554784	0.05600012057490442	10.0	10.0
pseudo_1803	pseudo_transcript_0	0.5830963076983267	0.1003246907266595	10.0	10.0	pseudo_transcript_0	0.4770557387670866	-0.1020183472437864	10.0	10.0	pseudo_transcript_0	0.7915721911996434	0.06129054169292294	10.0	10.0
pseudo_1804	pseudo_transcript_0	0.006376324944357729	0.4590126012645077	10.0	10.0	pseudo_transcript_0	0.846985581809913	-0.1272799834767169	10.0	10.0	pseudo_transcript_0	0.027861219395092462	0.27693751711825043	10.0	10.0
pseudo_1805	pseudo_transcript_0	0.2786175930580084	0.16090851594933034	10.0	10.0	pseudo_transcript_0	0.13493440661685696	0.3641656222007321	10.0	10.0	pseudo_transcript_0	0.13543450441823854	0.32172854825666275	10.0	10.0
pseudo_1806	pseudo_transcript_0	0.9070975950907161	0.08384269889572077	10.0	10.0	pseudo_transcript_0	0.1250377186019787	-0.3656017537224489	10.0	10.0	pseudo_transcript_0	0.16434214672107805	-0.059633946402578276	10.0	10.0
pseudo_1807	pseudo_transcript_0	0.505206098236513	0.10821374767502105	10.0	10.0	pseudo_transcript_0	0.2866756332677206	-0.07451173052691616	10.0	10.0	pseudo_transcript_0	0.9921906200326256	-6.971414633047864e-05	10.0	10.0
pseudo_1808	pseudo_transcript_0	0.9381866563815995	-0.13318057836277453	10.0	10.0	pseudo_transcript_0	0.1454258509546448	-0.2228954833841589	10.0	10.0	pseudo_transcript_0	0.43052631131652586	-0.19314780118453967	10.0	10.0
pseudo_1809	pseudo_transcript_0	0.6462110756360011	-0.19765553418558224	9.0	9.0	pseudo_transcript_0	0.19562438342032296	0.004340522271529683	9.0	9.0	pseudo_transcript_0	0.19222249385125012	-0.10843536167026052	9.0	9.0
