	rho	rho	rho
	Rep1	Rep2	ave_Rep1_Rep2
hek_unique:TSS103542_-_77567223.23-CUFF.49789.1	0.2403717480823866	0.460485089840366	0.35042841896137633
hek_unique:TSS103542_-_77567260.23-CUFF.49789.1	0.06649865698393456	-0.13585976989630058	-0.03468055645618301
hek_unique:TSS103542_-_77567331.23-CUFF.49789.1	0.2967659861308	-0.044970046187172215	0.1258979699718139
hek_unique:TSS103542_-_77567436.23-CUFF.49789.1	0.10964515673797057	-0.037765828835076884	0.03593966395144684
hek_unique:TSS103542_-_77567442.23-CUFF.49789.1	0.006775720051638949	0.25345632195681356	0.13011602100422626
hek_unique:TSS103542_-_77567622.23-CUFF.49789.1	0.18947278449284097	0.22809379576346162	0.20878329012815128
hek_unique:TSS103602_+_80906771.23-CUFF.49840.1	-0.3386033015588583	-0.03927049542284625	-0.18893689849085227
hek_unique:TSS103602_+_80906818.23-CUFF.49840.1	0.8235690006581451	0.01687277324196012	0.4202208869500526
hek_unique:TSS103602_+_80906914.23-CUFF.49840.1	0.10706620701028381	-0.16344000298383224	-0.028186897986774213
hek_unique:TSS103602_+_80906967.23-CUFF.49840.1	-0.07633035018135932	0.277075451542299	0.10037255068046985
hek_unique:TSS103602_+_80907015.23-CUFF.49840.1	-0.6665260737678366	0.08668858167428511	-0.2899187460467757
hek_unique:TSS103602_-_80906854.23-CUFF.49840.1	0.06894062102978078	0.24441200360911014	0.15667631231944545
hek_unique:TSS103602_-_80907000.23-CUFF.49840.1	0.05674959248606323	0.4554408860926693	0.2560952392893663
hek_unique:TSS103602_-_80907063.23-CUFF.49840.1	-0.5790605908866799	0.2548656930153935	-0.1620974489356432
hek_unique:TSS103602_-_80907113.23-CUFF.49840.1	0.056000648408226134	-0.10262383466578315	-0.023311593128778507
hek_unique:TSS103602_-_80907158.23-CUFF.49840.1	0.08810517167154346	0.4275944154946329	0.2578497935830882
hek_unique:TSS103637_+_84202560.23-CUFF.49861.1	0.13665739954088238	0.1317491276696151	0.13420326360524876
hek_unique:TSS103637_+_84202567.23-CUFF.49861.1	-0.07224639926005301	0.0418136267455008	-0.015216386257276105
hek_unique:TSS103637_+_84202649.23-CUFF.49861.1	-0.19284825728141183	0.6280365892626737	0.21759416599063092
hek_unique:TSS103637_+_84202668.23-CUFF.49861.1	-0.4401031828526278	-0.9725316685136787	-0.7063174256831533
hek_unique:TSS103637_+_84202864.23-CUFF.49861.1	0.14439411528354726	-0.022443697183488945	0.06097520905002916
hek_unique:TSS103637_+_84202867.23-CUFF.49861.1	0.197338634205786	0.21935154102912852	0.20834508761745726
hek_unique:TSS103637_+_84202943.23-CUFF.49861.1	0.31250526942533424	-0.23204523686954703	0.040230016277893604
hek_unique:TSS103637_-_84202598.23-CUFF.49861.1	0.19014842502499826	0.192747157484343	0.19144779125467065
hek_unique:TSS103637_-_84202602.23-CUFF.49861.1	-0.06927268646011735	-0.020558759110793724	-0.04491572278545554
hek_unique:TSS103637_-_84202919.23-CUFF.49861.1	0.33143218213914516	0.07265015882730255	0.20204117048322384
hek_unique:TSS103667_+_85677985.23-CUFF.49867.6,CUFF.49867.8	0.4885372930927194	-0.1635161986275461	0.16251054723258668
hek_unique:TSS103667_+_85677988.23-CUFF.49867.6,CUFF.49867.8	-0.03881244637154681	0.2669505307220682	0.1140690421752607
hek_unique:TSS103667_+_85678032.23-CUFF.49867.6,CUFF.49867.8	0.25817728206987456	-0.12098219911733682	0.06859754147626887
hek_unique:TSS103667_+_85678035.23-CUFF.49867.6,CUFF.49867.8	0.14554739322433738	-0.26994738784393746	-0.06219999730980004
hek_unique:TSS103667_+_85678136.23-CUFF.49867.6,CUFF.49867.8	0.32701428694345425	0.12483208047277691	0.2259231837081156
hek_unique:TSS103667_+_85678139.23-CUFF.49867.6,CUFF.49867.8	-0.06473445530354655	0.05906517638066031	-0.0028346394614431163
hek_unique:TSS103667_+_85678159.23-CUFF.49867.6,CUFF.49867.8	-0.030629453761271765	0.1214675613123872	0.045419053775557716
hek_unique:TSS103667_-_85677974.23-CUFF.49867.6,CUFF.49867.8	0.023560664941689447	0.14294988883722154	0.0832552768894555
hek_unique:TSS103667_-_85677995.23-CUFF.49867.6,CUFF.49867.8	0.052875593418475295	-0.21212930606568803	-0.07962685632360636
hek_unique:TSS103667_-_85678337.23-CUFF.49867.6,CUFF.49867.8	-0.24225548000299493	0.2323083589175272	-0.00497356054273386
hek_unique:TSS103753_+_89561842.23-CUFF.49959.1			
hek_unique:TSS103753_+_89561863.23-CUFF.49959.1			
hek_unique:TSS103753_+_89561927.23-CUFF.49959.1			
hek_unique:TSS103753_+_89561931.23-CUFF.49959.1			
hek_unique:TSS103753_+_89561983.23-CUFF.49959.1			
hek_unique:TSS103753_+_89562069.23-CUFF.49959.1			
hek_unique:TSS103753_+_89562162.23-CUFF.49959.1			
hek_unique:TSS103753_-_89561850.23-CUFF.49959.1			
hek_unique:TSS103753_-_89561853.23-CUFF.49959.1			
hek_unique:TSS103753_-_89561876.23-CUFF.49959.1			
hek_unique:TSS103918_+_95393751.23-CUFF.50086.1	0.07274518698081829	0.19824116610435857	0.13549317654258844
hek_unique:TSS103918_+_95393757.23-CUFF.50086.1	0.6089731992811571	-0.13379693242156362	0.23758813342979673
hek_unique:TSS103918_+_95393761.23-CUFF.50086.1	0.24698429664581473	-0.14019724781466725	0.05339352441557374
hek_unique:TSS103918_+_95393857.23-CUFF.50086.1	-0.04113280035518727	0.032752416529306584	-0.004190191912940344
hek_unique:TSS103918_+_95393912.23-CUFF.50086.1	0.0671160713622298	0.03114129061031144	0.04912868098627062
hek_unique:TSS103918_+_95393943.23-CUFF.50086.1	-0.3260428651905781	-0.7303518472766154	-0.5281973562335968
hek_unique:TSS103918_+_95393954.23-CUFF.50086.1	-0.1997916898936083	0.2070649548892936	0.0036366324978426567
hek_unique:TSS103918_-_95393769.23-CUFF.50086.1	0.11044135486240146	0.37652060034336127	0.24348097760288137
hek_unique:TSS103918_-_95393930.23-CUFF.50086.1	-0.30958503557423356	0.26453402814438803	-0.022525503714922762
hek_unique:TSS103918_-_95394090.23-CUFF.50086.1	-0.06805639205999879	0.01563988712425493	-0.02620825246787193
hek_unique:TSS103992_+_98268463.23-P1P2	-0.17228914262200626	-0.16968339526281265	-0.17098626894240945
hek_unique:TSS103992_+_98268490.23-P1P2	0.34555531076080565	0.22741431211030605	0.2864848114355558
hek_unique:TSS103992_+_98268511.23-P1P2	0.23603877912468332	0.08486011902539511	0.16044944907503922
hek_unique:TSS103992_+_98268694.23-P1P2	-0.11429424673511604	0.3083998166220707	0.09705278494347734
hek_unique:TSS103992_+_98268703.23-P1P2	0.016173896026669986	0.07241698275122023	0.044295439388945104
hek_unique:TSS103992_+_98268706.23-P1P2	0.13702773229588866	0.16527763508202603	0.15115268368895735
hek_unique:TSS103992_-_98268477.23-P1P2	0.020048151531704538	0.22367599239823063	0.12186207196496758
hek_unique:TSS103992_-_98268481.23-P1P2	0.23436743721505704	0.16497757124561802	0.19967250423033753
hek_unique:TSS103992_-_98268510.23-P1P2	-0.062841564975071	0.16625100324685715	0.05170471913589308
hek_unique:TSS103992_-_98268521.23-P1P2	-0.05274090134254997	0.06789119462223622	0.007575146639843128
hek_unique:TSS104046_+_99621245.23-CUFF.50208.1	-0.2471163962648124	0.024979726755184964	-0.11106833475481373
hek_unique:TSS104046_+_99621511.23-CUFF.50208.1	-0.04729354156936394	0.43589761745514327	0.19430203794288967
hek_unique:TSS104046_+_99621523.23-CUFF.50208.1	0.552209365981942	0.24754950731863762	0.3998794366502898
hek_unique:TSS104046_+_99621558.23-CUFF.50208.1	-0.17412291221758064	0.23877662985381803	0.0323268588181187
hek_unique:TSS104046_-_99621257.23-CUFF.50208.1	0.02226168109446112	-0.1180832744107008	-0.047910796658119835
hek_unique:TSS104046_-_99621260.23-CUFF.50208.1	-0.5388995690597906	-0.12064002824532777	-0.3297697986525592
hek_unique:TSS104046_-_99621383.23-CUFF.50208.1	0.056721476443910596	0.2020413228153783	0.12938139962964446
hek_unique:TSS104046_-_99621419.23-CUFF.50208.1	-0.14292820325757502	-0.019905613895902424	-0.08141690857673872
hek_unique:TSS104046_-_99621453.23-CUFF.50208.1	0.2571059852040814	-0.4319227278897386	-0.08740837134282861
hek_unique:TSS104046_-_99621726.23-CUFF.50208.1	-0.19684007135336368	-0.3487491132473478	-0.27279459230035574
hek_unique:TSS104050_+_99792103.23-CUFF.50212.1			
hek_unique:TSS104050_+_99792119.23-CUFF.50212.1			
hek_unique:TSS104050_+_99792164.23-CUFF.50212.1			
hek_unique:TSS104050_+_99792542.23-CUFF.50212.1			
hek_unique:TSS104050_-_99792076.23-CUFF.50212.1			
hek_unique:TSS104050_-_99792101.23-CUFF.50212.1			
hek_unique:TSS104050_-_99792215.23-CUFF.50212.1			
hek_unique:TSS104050_-_99792228.23-CUFF.50212.1			
hek_unique:TSS104050_-_99792498.23-CUFF.50212.1			
hek_unique:TSS104050_-_99792535.23-CUFF.50212.1			
hek_unique:TSS104054_+_100000892.23-P1P2			
hek_unique:TSS104054_+_100001007.23-P1P2			
hek_unique:TSS104054_+_100001052.23-P1P2			
hek_unique:TSS104054_+_100001060.23-P1P2			
hek_unique:TSS104054_+_100001105.23-P1P2			
hek_unique:TSS104054_-_100000721.23-P1P2			
hek_unique:TSS104054_-_100000801.23-P1P2			
hek_unique:TSS104054_-_100000810.23-P1P2			
hek_unique:TSS104054_-_100000817.23-P1P2			
hek_unique:TSS104054_-_100000983.23-P1P2			
hek_unique:TSS104075_+_100663384.23-CUFF.50247.2	0.31007712113734603	0.008471378818816148	0.1592742499780811
hek_unique:TSS104075_+_100663410.23-CUFF.50247.2	0.17887545669791322	0.13031444886547508	0.15459495278169416
hek_unique:TSS104075_+_100663511.23-CUFF.50247.2	0.2406674447785812	-0.044474110415255334	0.09809666718166293
hek_unique:TSS104075_+_100663520.23-CUFF.50247.2	-0.1526562407992009	0.1655969397524859	0.0064703494766425035
hek_unique:TSS104075_+_100663658.23-CUFF.50247.2	-0.08489753365850147	-0.30958371608299007	-0.19724062487074578
hek_unique:TSS104075_+_100663736.23-CUFF.50247.2	0.38555539386950666	-0.8823512310499472	-0.24839791859022026
hek_unique:TSS104075_-_100663368.23-CUFF.50247.2	0.005477964691956685	0.08807468782810451	0.0467763262600306
hek_unique:TSS104075_-_100663462.23-CUFF.50247.2	-0.2760521773429817	0.4324133625928311	0.07818059262492469
hek_unique:TSS104075_-_100663475.23-CUFF.50247.2	-0.04309316925261978	0.12014416861957689	0.038525499683478556
hek_unique:TSS104075_-_100663507.23-CUFF.50247.2	-0.20634199403741052	0.21523030080420186	0.004444153383395669
hek_unique:TSS104076_+_100664881.23-CUFF.50247.3	0.13280816135761805	-0.0006197185099099459	0.06609422142385406
hek_unique:TSS104076_+_100664907.23-CUFF.50247.3	-0.3625136864555504	0.1428000939441047	-0.10985679625572284
hek_unique:TSS104076_+_100664929.23-CUFF.50247.3	-0.29800554454678024	0.31188319720861624	0.0069388263309179965
hek_unique:TSS104076_+_100664961.23-CUFF.50247.3	0.14128421668748556	0.12405819100752721	0.13267120384750639
hek_unique:TSS104076_+_100664975.23-CUFF.50247.3	0.10482629330072192	-0.14321963048251565	-0.019196668590896866
hek_unique:TSS104076_+_100665024.23-CUFF.50247.3	0.22388097023493553	0.01852072392792372	0.12120084708142963
hek_unique:TSS104076_+_100665093.23-CUFF.50247.3	0.1743525702916641	-0.0733681832285239	0.0504921935315701
hek_unique:TSS104076_+_100665106.23-CUFF.50247.3	-0.15093495065076223	-0.06225048370438611	-0.10659271717757417
hek_unique:TSS104076_-_100664960.23-CUFF.50247.3	0.24378416306267725	0.27374495861127895	0.2587645608369781
hek_unique:TSS104076_-_100665154.23-CUFF.50247.3	-0.19218031281289769	0.18265370076205564	-0.004763306025421021
hek_unique:TSS104120_+_102648751.23-CUFF.50358.1	-0.007963304479072082	0.29086565664556546	0.1414511760832467
hek_unique:TSS104120_+_102648767.23-CUFF.50358.1	0.09187523439765392	-0.018524116329369476	0.03667555903414223
hek_unique:TSS104120_+_102648788.23-CUFF.50358.1	-0.030062165432175905	0.22315499050748913	0.09654641253765661
hek_unique:TSS104120_+_102648849.23-CUFF.50358.1	-0.005897059094824203	0.14910029584617754	0.07160161837567666
hek_unique:TSS104120_-_102648743.23-CUFF.50358.1	-0.06660859304610384	-0.2707636709576846	-0.16868613200189422
hek_unique:TSS104120_-_102648814.23-CUFF.50358.1	0.09323961530044629	0.10933866092730768	0.10128913811387699
hek_unique:TSS104120_-_102648818.23-CUFF.50358.1	0.10452954933599587	-0.13489838792546874	-0.015184419294736434
hek_unique:TSS104120_-_102648940.23-CUFF.50358.1	-0.07838615918588446	0.21388485172808464	0.06774934627110009
hek_unique:TSS104120_-_102649031.23-CUFF.50358.1	0.12620850878509352	0.026732151686040165	0.07647033023556685
hek_unique:TSS104120_-_102649038.23-CUFF.50358.1	0.07798514314633445	0.0997244470511009	0.08885479509871767
hek_unique:TSS104125_+_104180615.23-CUFF.50289.1	-0.25851895358581983	0.1561468736207625	-0.05118603998252867
hek_unique:TSS104125_+_104180886.23-CUFF.50289.1	0.059430930800988935	-0.0540146712122801	0.0027081297943544157
hek_unique:TSS104125_+_104180897.23-CUFF.50289.1	-0.3285774756906774	0.20447729720118174	-0.062050089244747836
hek_unique:TSS104125_+_104180929.23-CUFF.50289.1	0.04971681160969857	-0.19772787987838297	-0.0740055341343422
hek_unique:TSS104125_+_104180940.23-CUFF.50289.1	-0.1509398989817932	0.1674874326100178	0.008273766814112307
hek_unique:TSS104125_+_104180972.23-CUFF.50289.1	0.22134571330580904	0.3075832512324302	0.2644644822691196
hek_unique:TSS104125_-_104180651.23-CUFF.50289.1	0.018126482747105935	-0.19060611021414445	-0.08623981373351926
hek_unique:TSS104125_-_104180773.23-CUFF.50289.1	-0.17906677912772592	-0.03932694760256303	-0.10919686336514448
hek_unique:TSS104125_-_104180811.23-CUFF.50289.1	0.06157986071144378	-0.046551986272714015	0.007513937219364882
hek_unique:TSS104125_-_104181073.23-CUFF.50289.1	-0.05777334148997651	0.32083881569107375	0.13153273710054864
hek_unique:TSS10431_+_35930217.23-CUFF.5491.1			
hek_unique:TSS10431_+_35930223.23-CUFF.5491.1			
hek_unique:TSS10431_+_35930384.23-CUFF.5491.1			
hek_unique:TSS10431_+_35930410.23-CUFF.5491.1			
hek_unique:TSS10431_+_35930422.23-CUFF.5491.1			
hek_unique:TSS10431_+_35930467.23-CUFF.5491.1			
hek_unique:TSS10431_+_35930622.23-CUFF.5491.1			
hek_unique:TSS10431_-_35930236.23-CUFF.5491.1			
hek_unique:TSS10431_-_35930252.23-CUFF.5491.1			
hek_unique:TSS10431_-_35930463.23-CUFF.5491.1			
hek_unique:TSS104476_+_124308527.23-CUFF.50586.4	0.018492840564914213	0.012579116529033355	0.015535978546973785
hek_unique:TSS104476_+_124308530.23-CUFF.50586.4	-0.17300704493008248	-0.03738195380493409	-0.10519449936750828
hek_unique:TSS104476_+_124308569.23-CUFF.50586.4	-0.14977310304768196	0.00771472746136889	-0.07102918779315653
hek_unique:TSS104476_+_124308575.23-CUFF.50586.4	-0.014910483078877474	0.1183037957349714	0.051696656328046965
hek_unique:TSS104476_+_124308621.23-CUFF.50586.4	0.11127466484527385	0.48294469602007195	0.2971096804326729
hek_unique:TSS104476_+_124308743.23-CUFF.50586.4	0.27547529012851596	0.1864695783927166	0.23097243426061628
hek_unique:TSS104476_+_124308755.23-CUFF.50586.4	0.20284030059049932	0.2579383625065186	0.23038933154850894
hek_unique:TSS104476_-_124308558.23-CUFF.50586.4	-0.13922426139589153	0.19973408947489119	0.030254914039499828
hek_unique:TSS104476_-_124308627.23-CUFF.50586.4	0.267968244554866	-0.0707323084657786	0.0986179680445437
hek_unique:TSS104476_-_124308669.23-CUFF.50586.4	0.11886194274693983	0.13258967832956636	0.1257258105382531
hek_unique:TSS104532_+_128003946.23-P1P2	-0.015076324010642867	0.9636199560842517	0.4742718160368044
hek_unique:TSS104532_+_128003959.23-P1P2	0.0200714203356587	-0.22843682911636753	-0.10418270439035442
hek_unique:TSS104532_+_128004163.23-P1P2	-0.33981561122145265	-0.7920853399603853	-0.565950475590919
hek_unique:TSS104532_+_128004335.23-P1P2	0.14105147371710355	-0.19540902030857749	-0.027178773295736966
hek_unique:TSS104532_-_128003966.23-P1P2	-0.031027410547470175	-0.12782554662115703	-0.0794264785843136
hek_unique:TSS104532_-_128003972.23-P1P2	0.01203780921328191	0.2857279952699939	0.1488829022416379
hek_unique:TSS104532_-_128003978.23-P1P2	0.02219191610944712	-0.32085210489918264	-0.14933009439486777
hek_unique:TSS104532_-_128003987.23-P1P2	0.0008314630476164708	-0.06553072880411787	-0.0323496328782507
hek_unique:TSS104532_-_128004001.23-P1P2	-0.18701131254908443	-0.07434015814231487	-0.13067573534569965
hek_unique:TSS104532_-_128004009.23-P1P2	-0.2064839568418545	0.29718557462016687	0.045350808889156186
hek_unique:TSS104562_+_129987548.23-P1P2			
hek_unique:TSS104562_+_129987615.23-P1P2			
hek_unique:TSS104562_+_129987676.23-P1P2			
hek_unique:TSS104562_+_129988008.23-P1P2			
hek_unique:TSS104562_+_129988017.23-P1P2			
hek_unique:TSS104562_-_129987599.23-P1P2			
hek_unique:TSS104562_-_129987641.23-P1P2			
hek_unique:TSS104562_-_129987759.23-P1P2			
hek_unique:TSS104562_-_129987781.23-P1P2			
hek_unique:TSS104562_-_129987991.23-P1P2			
hek_unique:TSS104563_+_130129077.23-ENST00000607259			
hek_unique:TSS104563_+_130129135.23-ENST00000607259			
hek_unique:TSS104563_+_130129140.23-ENST00000607259			
hek_unique:TSS104563_+_130129451.23-ENST00000607259			
hek_unique:TSS104563_-_130129069.23-ENST00000607259			
hek_unique:TSS104563_-_130129074.23-ENST00000607259			
hek_unique:TSS104563_-_130129107.23-ENST00000607259			
hek_unique:TSS104563_-_130129124.23-ENST00000607259			
hek_unique:TSS104563_-_130129146.23-ENST00000607259			
hek_unique:TSS104563_-_130129309.23-ENST00000607259			
hek_unique:TSS104591_+_130880659.23-CUFF.50786.1			
hek_unique:TSS104591_+_130880675.23-CUFF.50786.1			
hek_unique:TSS104591_+_130880733.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880706.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880770.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880775.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880889.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880905.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880947.23-CUFF.50786.1			
hek_unique:TSS104591_-_130880970.23-CUFF.50786.1			
hek_unique:TSS104594_+_130919327.23-CUFF.50767.1	0.322114782535912	-0.03200093116096728	0.14505692568747236
hek_unique:TSS104594_+_130919371.23-CUFF.50767.1	0.07605373030635328	0.1789371899621417	0.12749546013424748
hek_unique:TSS104594_+_130919382.23-CUFF.50767.1	0.36143737138365944	-0.44346381227764353	-0.041013220446992044
hek_unique:TSS104594_+_130919405.23-CUFF.50767.1	0.1382914345348101	0.04458424411231768	0.09143783932356389
hek_unique:TSS104594_+_130919757.23-CUFF.50767.1	-0.006021891757367661	0.18204284324217135	0.08801047574240184
hek_unique:TSS104594_-_130919335.23-CUFF.50767.1	-0.07280852044130093	0.09739129601794819	0.01229138778832363
hek_unique:TSS104594_-_130919401.23-CUFF.50767.1	-0.2196547765794581	0.36728885822876595	0.07381704082465393
hek_unique:TSS104594_-_130919438.23-CUFF.50767.1	0.1754599118597407	-0.03531056873461324	0.07007467156256372
hek_unique:TSS104594_-_130919494.23-CUFF.50767.1	-0.22390048394576673	0.23151271124665246	0.003806113650442866
hek_unique:TSS104594_-_130919558.23-CUFF.50767.1	0.2577873682525294	0.09334147431162038	0.1755644212820749
hek_unique:TSS104604_+_131306075.23-CUFF.50794.1	0.10724039294963063	0.11572796178136327	0.11148417736549696
hek_unique:TSS104604_+_131306083.23-CUFF.50794.1	-0.23198457998500102	0.1307568586376117	-0.050613860673694666
hek_unique:TSS104604_+_131306126.23-CUFF.50794.1	0.1995471230272476	0.2469315149594789	0.22323931899336324
hek_unique:TSS104604_+_131306133.23-CUFF.50794.1	0.11942019566246188	0.010810947700852287	0.06511557168165709
hek_unique:TSS104604_+_131306147.23-CUFF.50794.1	-0.15739840716358247	0.2812549482904532	0.061928270563435375
hek_unique:TSS104604_+_131306151.23-CUFF.50794.1	-0.1502760613419032	0.12214735883765312	-0.014064351252125032
hek_unique:TSS104604_+_131306168.23-CUFF.50794.1	0.3646647390119465	0.01520933402718372	0.18993703651956512
hek_unique:TSS104604_-_131306023.23-CUFF.50794.1	-0.1116785460720859	0.2725016421627296	0.08041154804532186
hek_unique:TSS104604_-_131306028.23-CUFF.50794.1	0.20281773562905442	-0.06690764269196531	0.06795504646854456
